24908 2008  1  1   38 10 0 0 0
24908 2008  1  2   38 10 0 0 0
24908 2008  1  3   38 10 0 0 0
24908 2008  1  4   38 10 0 0 0
24908 2008  1  5   38 10 0 0 0
24908 2008  1  6   37 10 0 0 0
24908 2008  1  7   37 10 0 0 0
24908 2008  1  8   37 10 0 0 0
24908 2008  1  9   37 10 0 0 0
24908 2008  1 10   37 10 0 0 0
24908 2008  1 11   37 10 0 0 0
24908 2008  1 12   37 10 0 0 0
24908 2008  1 13   37 10 0 0 0
24908 2008  1 14   37 10 0 0 0
24908 2008  1 15   37 10 0 0 0
24908 2008  1 16   37 10 0 0 0
24908 2008  1 17   37 10 0 0 0
24908 2008  1 18   37 10 0 0 0
24908 2008  1 19   37 10 0 0 0
24908 2008  1 20   37 10 0 0 0
24908 2008  1 21   37 10 0 0 0
24908 2008  1 22   37 10 0 0 0
24908 2008  1 23   38 10 0 0 0
24908 2008  1 24   38 10 0 0 0
24908 2008  1 25   38 10 0 0 0
24908 2008  1 26   38 10 0 0 0
24908 2008  1 27   40 10 0 0 0
24908 2008  1 28   39 10 0 0 0
24908 2008  1 29   39 10 0 0 0
24908 2008  1 30   39 10 0 0 0
24908 2008  1 31   40 10 0 0 0
24908 2008  2  1   40 10 0 0 0
24908 2008  2  2   41 10 0 0 0
24908 2008  2  3   41 10 0 0 0
24908 2008  2  4   41 10 0 0 0
24908 2008  2  5   41 10 0 0 0
24908 2008  2  6   41 10 0 0 0
24908 2008  2  7   41 10 0 0 0
24908 2008  2  8   41 10 0 0 0
24908 2008  2  9   42 10 0 0 0
24908 2008  2 10   42 10 0 0 0
24908 2008  2 11   42 10 0 0 0
24908 2008  2 12   43 10 0 0 0
24908 2008  2 13   43 10 0 0 0
24908 2008  2 14   43 10 0 0 0
24908 2008  2 15   45 10 0 0 0
24908 2008  2 16   45 10 0 0 0
24908 2008  2 17   45 10 0 0 0
24908 2008  2 18   45 10 0 0 0
24908 2008  2 19   45 10 0 0 0
24908 2008  2 20   45 10 0 0 0
24908 2008  2 21   45 10 0 0 0
24908 2008  2 22   45 10 0 0 0
24908 2008  2 23   45 10 0 0 0
24908 2008  2 24   45 10 0 0 0
24908 2008  2 25   45 10 0 0 0
24908 2008  2 26   46 10 0 0 0
24908 2008  2 27   46 10 0 0 0
24908 2008  2 28   46 10 0 0 0
24908 2008  2 29   48 10 0 0 0
24908 2008  3  1   48 10 0 0 0
24908 2008  3  2   49 10 0 0 0
24908 2008  3  3   49 10 0 0 0
24908 2008  3  4   49 10 0 0 0
24908 2008  3  5   49 10 0 0 0
24908 2008  3  6   49 10 0 0 0
24908 2008  3  7   49 10 0 0 0
24908 2008  3  8   45 10 0 0 0
24908 2008  3  9   46 10 0 0 0
24908 2008  3 10   46 10 0 0 0
24908 2008  3 11   46 10 0 0 0
24908 2008  3 12   45 10 0 0 0
24908 2008  3 13   45 10 0 0 0
24908 2008  3 14   45 10 0 0 0
24908 2008  3 15   46 10 0 0 0
24908 2008  3 16   49 10 0 0 0
24908 2008  3 17   48 10 0 0 0
24908 2008  3 18   48 10 0 0 0
24908 2008  3 19   48 10 0 0 0
24908 2008  3 20   48 10 0 0 0
24908 2008  3 21   55 10 0 0 0
24908 2008  3 22   55 10 0 0 0
24908 2008  3 23   52 10 0 0 0
24908 2008  3 24   51 10 0 0 0
24908 2008  3 25   46 10 0 0 0
24908 2008  3 26   44 10 0 0 0
24908 2008  3 27   43 10 0 0 0
24908 2008  3 28   42 10 0 0 0
24908 2008  3 29   42 10 0 0 0
24908 2008  3 30   42 10 0 0 0
24908 2008  3 31   40 10 0 0 0
24908 2008  4  1   40 10 0 0 0
24908 2008  4  2   40 10 0 0 0
24908 2008  4  3   41 10 0 0 0
24908 2008  4  4   42 10 0 0 0
24908 2008  4  5   42 10 0 0 0
24908 2008  4  6   45 10 0 0 0
24908 2008  4  7   45 10 0 0 0
24908 2008  4  8   45 10 0 0 0
24908 2008  4  9   43 10 0 0 0
24908 2008  4 10   43 10 0 0 0
24908 2008  4 11   43 10 0 0 0
24908 2008  4 12   44 10 0 0 0
24908 2008  4 13   43 10 0 0 0
24908 2008  4 14   43 10 0 0 0
24908 2008  4 15   42 10 0 0 0
24908 2008  4 16   49 10 0 0 0
24908 2008  4 17   46 10 0 0 0
24908 2008  4 18   46 10 0 0 0
24908 2008  4 19   55 10 0 0 0
24908 2008  4 20   54 10 0 0 0
24908 2008  4 21   53 10 0 0 0
24908 2008  4 22   51 10 0 0 0
24908 2008  4 23   45 10 0 0 0
24908 2008  4 24   44 10 0 0 0
24908 2008  4 25   42 10 0 0 0
24908 2008  4 26   35 10 0 0 1
24908 2008  4 27   25 10 0 0 0
24908 2008  4 28   20 10 0 0 0
24908 2008  4 29   19 10 0 0 0
24908 2008  4 30   18 10 0 0 0
24908 2008  5  1   16 10 0 0 0
24908 2008  5  2   13 10 0 0 0
24908 2008  5  3    8  9 0 0 0
24908 2008  5  4    6  8 0 0 0
24908 2008  5  5    3  6 0 0 0
24908 2008  5  6    0  5 2 0 0
24908 2008  5  7    0  5 2 0 0
24908 2008  5  8    0  4 2 0 0
24908 2008  5  9    0  3 2 0 0
24908 2008  5 10    0  3 2 0 0
24908 2008  5 11    0  2 2 0 0
24908 2008  5 12    0  2 2 0 0
24908 2008  5 13    0  1 2 0 0
24908 2008  5 14    0  1 2 0 0
24908 2008  5 15    0  0 1 0 0
24908 2008  5 16    0  0 1 0 0
24908 2008  5 17    0  0 1 0 0
